z[km],p[mb],T[K],air[cm-3],o3[cm-3],o3[atm-cm/km],o2[cm-3],h2o[cm-3],co2[cm-3],no2[cm-3],beta_m_532[sr-1 km-1],sigma_m_532[km-1],beta_m_1064[sr-1 km-1],sigma_m_1064[km-1],beta_p_532[sr-1 km-1],sigma_p_532[km-1],beta_p_1064[sr-1 km-1],sigma_p_1064[km-1]
 75.750,   2.197e-02,   2.069e+02,   7.663e+14,   1.949e+08,   7.245e-07,   1.599e+14,   2.124e+09,   2.526e+11,   1.638e+05,   4.544e-08,   3.960e-07,   2.753e-09,   2.396e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 75.600,   2.238e-02,   2.072e+02,   7.799e+14,   1.977e+08,   7.350e-07,   1.627e+14,   2.171e+09,   2.571e+11,   1.668e+05,   4.625e-08,   4.030e-07,   2.801e-09,   2.439e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 75.450,   2.279e-02,   2.075e+02,   7.934e+14,   2.005e+08,   7.455e-07,   1.655e+14,   2.218e+09,   2.616e+11,   1.699e+05,   4.705e-08,   4.100e-07,   2.850e-09,   2.481e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 75.300,   2.319e-02,   2.078e+02,   8.069e+14,   2.034e+08,   7.560e-07,   1.684e+14,   2.266e+09,   2.661e+11,   1.729e+05,   4.785e-08,   4.169e-07,   2.899e-09,   2.523e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 75.150,   2.360e-02,   2.081e+02,   8.205e+14,   2.062e+08,   7.665e-07,   1.712e+14,   2.313e+09,   2.705e+11,   1.760e+05,   4.865e-08,   4.239e-07,   2.947e-09,   2.566e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 75.000,   2.400e-02,   2.084e+02,   8.340e+14,   2.090e+08,   7.770e-07,   1.740e+14,   2.360e+09,   2.750e+11,   1.790e+05,   4.946e-08,   4.309e-07,   2.996e-09,   2.608e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 74.850,   2.485e-02,   2.087e+02,   8.606e+14,   2.182e+08,   8.113e-07,   1.796e+14,   2.470e+09,   2.838e+11,   1.856e+05,   5.103e-08,   4.447e-07,   3.091e-09,   2.691e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 74.700,   2.569e-02,   2.091e+02,   8.872e+14,   2.275e+08,   8.457e-07,   1.852e+14,   2.580e+09,   2.926e+11,   1.921e+05,   5.261e-08,   4.584e-07,   3.187e-09,   2.774e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 74.550,   2.654e-02,   2.094e+02,   9.137e+14,   2.367e+08,   8.800e-07,   1.907e+14,   2.690e+09,   3.015e+11,   1.987e+05,   5.418e-08,   4.721e-07,   3.282e-09,   2.857e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 74.400,   2.738e-02,   2.097e+02,   9.403e+14,   2.460e+08,   9.144e-07,   1.963e+14,   2.800e+09,   3.103e+11,   2.053e+05,   5.576e-08,   4.859e-07,   3.378e-09,   2.940e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 74.250,   2.823e-02,   2.101e+02,   9.669e+14,   2.552e+08,   9.487e-07,   2.019e+14,   2.911e+09,   3.191e+11,   2.118e+05,   5.734e-08,   4.996e-07,   3.473e-09,   3.023e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 74.100,   2.908e-02,   2.104e+02,   9.935e+14,   2.644e+08,   9.830e-07,   2.075e+14,   3.021e+09,   3.279e+11,   2.184e+05,   5.891e-08,   5.133e-07,   3.569e-09,   3.107e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 73.950,   2.992e-02,   2.108e+02,   1.020e+15,   2.737e+08,   1.017e-06,   2.131e+14,   3.131e+09,   3.367e+11,   2.250e+05,   6.049e-08,   5.271e-07,   3.664e-09,   3.190e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 73.800,   3.077e-02,   2.111e+02,   1.047e+15,   2.829e+08,   1.052e-06,   2.186e+14,   3.241e+09,   3.456e+11,   2.316e+05,   6.207e-08,   5.408e-07,   3.760e-09,   3.273e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 73.650,   3.161e-02,   2.114e+02,   1.073e+15,   2.922e+08,   1.086e-06,   2.242e+14,   3.351e+09,   3.544e+11,   2.381e+05,   6.364e-08,   5.545e-07,   3.855e-09,   3.356e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 73.500,   3.246e-02,   2.118e+02,   1.100e+15,   3.014e+08,   1.120e-06,   2.298e+14,   3.461e+09,   3.632e+11,   2.447e+05,   6.522e-08,   5.683e-07,   3.950e-09,   3.439e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 73.350,   3.331e-02,   2.121e+02,   1.126e+15,   3.106e+08,   1.155e-06,   2.354e+14,   3.571e+09,   3.720e+11,   2.513e+05,   6.679e-08,   5.820e-07,   4.046e-09,   3.522e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 73.200,   3.415e-02,   2.124e+02,   1.153e+15,   3.199e+08,   1.189e-06,   2.410e+14,   3.681e+09,   3.808e+11,   2.578e+05,   6.837e-08,   5.957e-07,   4.141e-09,   3.605e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 73.050,   3.500e-02,   2.128e+02,   1.180e+15,   3.291e+08,   1.223e-06,   2.465e+14,   3.791e+09,   3.897e+11,   2.644e+05,   6.995e-08,   6.095e-07,   4.237e-09,   3.688e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 72.900,   3.584e-02,   2.131e+02,   1.206e+15,   3.384e+08,   1.258e-06,   2.521e+14,   3.901e+09,   3.985e+11,   2.710e+05,   7.152e-08,   6.232e-07,   4.332e-09,   3.772e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 72.750,   3.669e-02,   2.134e+02,   1.233e+15,   3.476e+08,   1.292e-06,   2.577e+14,   4.012e+09,   4.073e+11,   2.776e+05,   7.310e-08,   6.369e-07,   4.428e-09,   3.855e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 72.600,   3.754e-02,   2.138e+02,   1.259e+15,   3.568e+08,   1.327e-06,   2.633e+14,   4.122e+09,   4.161e+11,   2.841e+05,   7.468e-08,   6.507e-07,   4.523e-09,   3.938e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 72.450,   3.838e-02,   2.141e+02,   1.286e+15,   3.661e+08,   1.361e-06,   2.689e+14,   4.232e+09,   4.249e+11,   2.907e+05,   7.625e-08,   6.644e-07,   4.619e-09,   4.021e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 72.300,   3.923e-02,   2.144e+02,   1.312e+15,   3.753e+08,   1.395e-06,   2.744e+14,   4.342e+09,   4.338e+11,   2.973e+05,   7.783e-08,   6.781e-07,   4.714e-09,   4.104e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 72.150,   4.007e-02,   2.148e+02,   1.339e+15,   3.846e+08,   1.430e-06,   2.800e+14,   4.452e+09,   4.426e+11,   3.038e+05,   7.940e-08,   6.919e-07,   4.810e-09,   4.187e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 72.000,   4.092e-02,   2.151e+02,   1.366e+15,   3.938e+08,   1.464e-06,   2.856e+14,   4.562e+09,   4.514e+11,   3.104e+05,   8.098e-08,   7.056e-07,   4.905e-09,   4.270e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 71.850,   4.177e-02,   2.155e+02,   1.392e+15,   4.030e+08,   1.498e-06,   2.912e+14,   4.672e+09,   4.602e+11,   3.170e+05,   8.256e-08,   7.193e-07,   5.001e-09,   4.353e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 71.700,   4.261e-02,   2.158e+02,   1.419e+15,   4.123e+08,   1.533e-06,   2.968e+14,   4.782e+09,   4.690e+11,   3.235e+05,   8.413e-08,   7.331e-07,   5.096e-09,   4.436e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 71.550,   4.346e-02,   2.161e+02,   1.445e+15,   4.215e+08,   1.567e-06,   3.023e+14,   4.892e+09,   4.779e+11,   3.301e+05,   8.571e-08,   7.468e-07,   5.192e-09,   4.520e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 71.400,   4.430e-02,   2.165e+02,   1.472e+15,   4.308e+08,   1.601e-06,   3.079e+14,   5.002e+09,   4.867e+11,   3.367e+05,   8.728e-08,   7.605e-07,   5.287e-09,   4.603e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 71.250,   4.515e-02,   2.168e+02,   1.498e+15,   4.400e+08,   1.636e-06,   3.135e+14,   5.113e+09,   4.955e+11,   3.432e+05,   8.886e-08,   7.743e-07,   5.383e-09,   4.686e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 71.100,   4.600e-02,   2.171e+02,   1.525e+15,   4.492e+08,   1.670e-06,   3.191e+14,   5.223e+09,   5.043e+11,   3.498e+05,   9.044e-08,   7.880e-07,   5.478e-09,   4.769e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 70.950,   4.684e-02,   2.175e+02,   1.552e+15,   4.585e+08,   1.704e-06,   3.247e+14,   5.333e+09,   5.131e+11,   3.564e+05,   9.201e-08,   8.017e-07,   5.574e-09,   4.852e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 70.800,   4.769e-02,   2.178e+02,   1.578e+15,   4.677e+08,   1.739e-06,   3.302e+14,   5.443e+09,   5.220e+11,   3.630e+05,   9.359e-08,   8.155e-07,   5.669e-09,   4.935e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 70.650,   4.853e-02,   2.181e+02,   1.605e+15,   4.770e+08,   1.773e-06,   3.358e+14,   5.553e+09,   5.308e+11,   3.695e+05,   9.517e-08,   8.292e-07,   5.765e-09,   5.018e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 70.500,   4.938e-02,   2.185e+02,   1.631e+15,   4.862e+08,   1.807e-06,   3.414e+14,   5.663e+09,   5.396e+11,   3.761e+05,   9.674e-08,   8.429e-07,   5.860e-09,   5.101e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 70.350,   5.023e-02,   2.188e+02,   1.658e+15,   4.954e+08,   1.842e-06,   3.470e+14,   5.773e+09,   5.484e+11,   3.827e+05,   9.832e-08,   8.567e-07,   5.955e-09,   5.185e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 70.200,   5.107e-02,   2.192e+02,   1.685e+15,   5.047e+08,   1.876e-06,   3.526e+14,   5.883e+09,   5.572e+11,   3.892e+05,   9.989e-08,   8.704e-07,   6.051e-09,   5.268e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 70.050,   5.192e-02,   2.195e+02,   1.711e+15,   5.139e+08,   1.910e-06,   3.581e+14,   5.993e+09,   5.661e+11,   3.958e+05,   1.015e-07,   8.841e-07,   6.146e-09,   5.351e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 69.900,   5.334e-02,   2.199e+02,   1.753e+15,   5.541e+08,   2.060e-06,   3.670e+14,   6.193e+09,   5.800e+11,   4.072e+05,   1.040e-07,   9.059e-07,   6.298e-09,   5.482e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 69.750,   5.504e-02,   2.203e+02,   1.803e+15,   6.096e+08,   2.266e-06,   3.774e+14,   6.439e+09,   5.966e+11,   4.210e+05,   1.069e-07,   9.316e-07,   6.476e-09,   5.638e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 69.600,   5.674e-02,   2.207e+02,   1.853e+15,   6.652e+08,   2.473e-06,   3.878e+14,   6.684e+09,   6.131e+11,   4.347e+05,   1.099e-07,   9.573e-07,   6.655e-09,   5.794e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 69.450,   5.845e-02,   2.211e+02,   1.903e+15,   7.208e+08,   2.680e-06,   3.983e+14,   6.929e+09,   6.296e+11,   4.485e+05,   1.128e-07,   9.831e-07,   6.834e-09,   5.949e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 69.300,   6.015e-02,   2.215e+02,   1.952e+15,   7.764e+08,   2.886e-06,   4.087e+14,   7.174e+09,   6.461e+11,   4.623e+05,   1.158e-07,   1.009e-06,   7.013e-09,   6.105e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 69.150,   6.186e-02,   2.219e+02,   2.002e+15,   8.320e+08,   3.093e-06,   4.192e+14,   7.419e+09,   6.627e+11,   4.760e+05,   1.187e-07,   1.035e-06,   7.192e-09,   6.261e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 69.000,   6.356e-02,   2.223e+02,   2.052e+15,   8.876e+08,   3.300e-06,   4.296e+14,   7.664e+09,   6.792e+11,   4.898e+05,   1.217e-07,   1.060e-06,   7.371e-09,   6.417e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 68.850,   6.526e-02,   2.228e+02,   2.102e+15,   9.432e+08,   3.506e-06,   4.400e+14,   7.909e+09,   6.957e+11,   5.036e+05,   1.246e-07,   1.086e-06,   7.550e-09,   6.572e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 68.700,   6.697e-02,   2.232e+02,   2.152e+15,   9.988e+08,   3.713e-06,   4.505e+14,   8.154e+09,   7.123e+11,   5.173e+05,   1.276e-07,   1.112e-06,   7.729e-09,   6.728e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 68.550,   6.867e-02,   2.236e+02,   2.201e+15,   1.054e+09,   3.920e-06,   4.609e+14,   8.399e+09,   7.288e+11,   5.311e+05,   1.305e-07,   1.137e-06,   7.907e-09,   6.884e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 68.400,   7.038e-02,   2.240e+02,   2.251e+15,   1.110e+09,   4.126e-06,   4.714e+14,   8.644e+09,   7.453e+11,   5.449e+05,   1.335e-07,   1.163e-06,   8.086e-09,   7.040e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 68.250,   7.208e-02,   2.244e+02,   2.301e+15,   1.166e+09,   4.333e-06,   4.818e+14,   8.889e+09,   7.618e+11,   5.586e+05,   1.364e-07,   1.189e-06,   8.265e-09,   7.195e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 68.100,   7.378e-02,   2.248e+02,   2.351e+15,   1.221e+09,   4.540e-06,   4.922e+14,   9.135e+09,   7.784e+11,   5.724e+05,   1.394e-07,   1.215e-06,   8.444e-09,   7.351e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 67.950,   7.549e-02,   2.252e+02,   2.401e+15,   1.277e+09,   4.746e-06,   5.027e+14,   9.380e+09,   7.949e+11,   5.862e+05,   1.424e-07,   1.240e-06,   8.623e-09,   7.507e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 67.800,   7.719e-02,   2.256e+02,   2.450e+15,   1.332e+09,   4.953e-06,   5.131e+14,   9.625e+09,   8.114e+11,   6.000e+05,   1.453e-07,   1.266e-06,   8.802e-09,   7.662e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 67.650,   7.890e-02,   2.260e+02,   2.500e+15,   1.388e+09,   5.160e-06,   5.236e+14,   9.870e+09,   8.280e+11,   6.137e+05,   1.483e-07,   1.292e-06,   8.981e-09,   7.818e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 67.500,   8.060e-02,   2.265e+02,   2.550e+15,   1.444e+09,   5.366e-06,   5.340e+14,   1.012e+10,   8.445e+11,   6.275e+05,   1.512e-07,   1.318e-06,   9.160e-09,   7.974e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 67.350,   8.230e-02,   2.269e+02,   2.600e+15,   1.499e+09,   5.573e-06,   5.444e+14,   1.036e+10,   8.610e+11,   6.413e+05,   1.542e-07,   1.343e-06,   9.338e-09,   8.130e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 67.200,   8.401e-02,   2.273e+02,   2.650e+15,   1.555e+09,   5.779e-06,   5.549e+14,   1.061e+10,   8.776e+11,   6.550e+05,   1.571e-07,   1.369e-06,   9.517e-09,   8.285e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 67.050,   8.571e-02,   2.277e+02,   2.699e+15,   1.610e+09,   5.986e-06,   5.653e+14,   1.085e+10,   8.941e+11,   6.688e+05,   1.601e-07,   1.395e-06,   9.696e-09,   8.441e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 66.900,   8.742e-02,   2.281e+02,   2.749e+15,   1.666e+09,   6.193e-06,   5.758e+14,   1.110e+10,   9.106e+11,   6.826e+05,   1.630e-07,   1.421e-06,   9.875e-09,   8.597e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 66.750,   8.912e-02,   2.285e+02,   2.799e+15,   1.721e+09,   6.399e-06,   5.862e+14,   1.134e+10,   9.271e+11,   6.964e+05,   1.660e-07,   1.446e-06,   1.005e-08,   8.752e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 66.600,   9.082e-02,   2.289e+02,   2.849e+15,   1.777e+09,   6.606e-06,   5.966e+14,   1.159e+10,   9.437e+11,   7.101e+05,   1.689e-07,   1.472e-06,   1.023e-08,   8.908e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 66.450,   9.253e-02,   2.293e+02,   2.899e+15,   1.833e+09,   6.813e-06,   6.071e+14,   1.183e+10,   9.602e+11,   7.239e+05,   1.719e-07,   1.498e-06,   1.041e-08,   9.064e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 66.300,   9.423e-02,   2.297e+02,   2.948e+15,   1.888e+09,   7.019e-06,   6.175e+14,   1.208e+10,   9.767e+11,   7.377e+05,   1.748e-07,   1.523e-06,   1.059e-08,   9.220e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 66.150,   9.594e-02,   2.301e+02,   2.998e+15,   1.944e+09,   7.226e-06,   6.280e+14,   1.232e+10,   9.933e+11,   7.514e+05,   1.778e-07,   1.549e-06,   1.077e-08,   9.375e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 66.000,   9.764e-02,   2.306e+02,   3.048e+15,   1.999e+09,   7.433e-06,   6.384e+14,   1.257e+10,   1.010e+12,   7.652e+05,   1.807e-07,   1.575e-06,   1.095e-08,   9.531e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 65.850,   9.934e-02,   2.310e+02,   3.098e+15,   2.055e+09,   7.639e-06,   6.488e+14,   1.281e+10,   1.026e+12,   7.790e+05,   1.837e-07,   1.601e-06,   1.113e-08,   9.687e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 65.700,   1.010e-01,   2.314e+02,   3.148e+15,   2.111e+09,   7.846e-06,   6.593e+14,   1.306e+10,   1.043e+12,   7.927e+05,   1.867e-07,   1.626e-06,   1.131e-08,   9.843e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 65.550,   1.028e-01,   2.318e+02,   3.197e+15,   2.166e+09,   8.053e-06,   6.697e+14,   1.330e+10,   1.059e+12,   8.065e+05,   1.896e-07,   1.652e-06,   1.149e-08,   9.998e-08,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 65.400,   1.045e-01,   2.322e+02,   3.247e+15,   2.222e+09,   8.259e-06,   6.802e+14,   1.355e+10,   1.076e+12,   8.203e+05,   1.926e-07,   1.678e-06,   1.166e-08,   1.015e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 65.250,   1.062e-01,   2.326e+02,   3.297e+15,   2.277e+09,   8.466e-06,   6.906e+14,   1.379e+10,   1.092e+12,   8.340e+05,   1.955e-07,   1.704e-06,   1.184e-08,   1.031e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 65.100,   1.079e-01,   2.330e+02,   3.347e+15,   2.333e+09,   8.673e-06,   7.010e+14,   1.404e+10,   1.109e+12,   8.478e+05,   1.985e-07,   1.729e-06,   1.202e-08,   1.047e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 64.950,   1.101e-01,   2.334e+02,   3.410e+15,   2.417e+09,   8.985e-06,   7.143e+14,   1.436e+10,   1.130e+12,   8.667e+05,   2.022e-07,   1.762e-06,   1.225e-08,   1.066e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 64.800,   1.134e-01,   2.338e+02,   3.502e+15,   2.558e+09,   9.509e-06,   7.333e+14,   1.485e+10,   1.160e+12,   8.959e+05,   2.076e-07,   1.809e-06,   1.258e-08,   1.095e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 64.650,   1.167e-01,   2.343e+02,   3.593e+15,   2.699e+09,   1.003e-05,   7.522e+14,   1.534e+10,   1.190e+12,   9.251e+05,   2.131e-07,   1.856e-06,   1.291e-08,   1.123e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 64.500,   1.200e-01,   2.347e+02,   3.684e+15,   2.840e+09,   1.056e-05,   7.712e+14,   1.583e+10,   1.220e+12,   9.543e+05,   2.185e-07,   1.904e-06,   1.323e-08,   1.152e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 64.350,   1.233e-01,   2.351e+02,   3.775e+15,   2.981e+09,   1.108e-05,   7.902e+14,   1.632e+10,   1.250e+12,   9.835e+05,   2.239e-07,   1.951e-06,   1.356e-08,   1.181e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 64.200,   1.266e-01,   2.355e+02,   3.866e+15,   3.122e+09,   1.161e-05,   8.091e+14,   1.681e+10,   1.280e+12,   1.013e+06,   2.293e-07,   1.998e-06,   1.389e-08,   1.209e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 64.050,   1.299e-01,   2.359e+02,   3.958e+15,   3.263e+09,   1.213e-05,   8.281e+14,   1.730e+10,   1.310e+12,   1.042e+06,   2.347e-07,   2.045e-06,   1.422e-08,   1.238e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 63.900,   1.332e-01,   2.363e+02,   4.049e+15,   3.404e+09,   1.265e-05,   8.470e+14,   1.779e+10,   1.340e+12,   1.071e+06,   2.401e-07,   2.092e-06,   1.454e-08,   1.266e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 63.750,   1.365e-01,   2.367e+02,   4.140e+15,   3.545e+09,   1.318e-05,   8.660e+14,   1.828e+10,   1.370e+12,   1.100e+06,   2.455e-07,   2.139e-06,   1.487e-08,   1.295e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 63.600,   1.398e-01,   2.371e+02,   4.231e+15,   3.686e+09,   1.370e-05,   8.850e+14,   1.876e+10,   1.400e+12,   1.129e+06,   2.509e-07,   2.186e-06,   1.520e-08,   1.323e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 63.450,   1.431e-01,   2.375e+02,   4.322e+15,   3.827e+09,   1.423e-05,   9.039e+14,   1.925e+10,   1.430e+12,   1.159e+06,   2.563e-07,   2.233e-06,   1.553e-08,   1.352e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 63.300,   1.464e-01,   2.380e+02,   4.414e+15,   3.968e+09,   1.475e-05,   9.229e+14,   1.974e+10,   1.460e+12,   1.188e+06,   2.617e-07,   2.281e-06,   1.585e-08,   1.380e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 63.150,   1.497e-01,   2.384e+02,   4.505e+15,   4.109e+09,   1.528e-05,   9.418e+14,   2.023e+10,   1.490e+12,   1.217e+06,   2.671e-07,   2.328e-06,   1.618e-08,   1.409e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 63.000,   1.530e-01,   2.388e+02,   4.596e+15,   4.250e+09,   1.580e-05,   9.608e+14,   2.072e+10,   1.520e+12,   1.246e+06,   2.725e-07,   2.375e-06,   1.651e-08,   1.437e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 62.850,   1.563e-01,   2.392e+02,   4.687e+15,   4.391e+09,   1.632e-05,   9.798e+14,   2.121e+10,   1.550e+12,   1.275e+06,   2.780e-07,   2.422e-06,   1.684e-08,   1.466e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 62.700,   1.596e-01,   2.396e+02,   4.778e+15,   4.532e+09,   1.685e-05,   9.987e+14,   2.170e+10,   1.580e+12,   1.305e+06,   2.834e-07,   2.469e-06,   1.716e-08,   1.494e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 62.550,   1.629e-01,   2.400e+02,   4.870e+15,   4.673e+09,   1.737e-05,   1.018e+15,   2.219e+10,   1.610e+12,   1.334e+06,   2.888e-07,   2.516e-06,   1.749e-08,   1.523e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 62.400,   1.662e-01,   2.404e+02,   4.961e+15,   4.814e+09,   1.790e-05,   1.037e+15,   2.268e+10,   1.640e+12,   1.363e+06,   2.942e-07,   2.563e-06,   1.782e-08,   1.551e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 62.250,   1.695e-01,   2.408e+02,   5.052e+15,   4.955e+09,   1.842e-05,   1.056e+15,   2.317e+10,   1.670e+12,   1.392e+06,   2.996e-07,   2.610e-06,   1.815e-08,   1.580e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 62.100,   1.728e-01,   2.412e+02,   5.143e+15,   5.096e+09,   1.894e-05,   1.075e+15,   2.365e+10,   1.700e+12,   1.421e+06,   3.050e-07,   2.657e-06,   1.847e-08,   1.608e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 61.950,   1.761e-01,   2.417e+02,   5.234e+15,   5.237e+09,   1.947e-05,   1.094e+15,   2.414e+10,   1.730e+12,   1.451e+06,   3.104e-07,   2.705e-06,   1.880e-08,   1.637e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 61.800,   1.794e-01,   2.421e+02,   5.326e+15,   5.378e+09,   1.999e-05,   1.112e+15,   2.463e+10,   1.760e+12,   1.480e+06,   3.158e-07,   2.752e-06,   1.913e-08,   1.665e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 61.650,   1.827e-01,   2.425e+02,   5.417e+15,   5.519e+09,   2.052e-05,   1.131e+15,   2.512e+10,   1.790e+12,   1.509e+06,   3.212e-07,   2.799e-06,   1.946e-08,   1.694e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 61.500,   1.860e-01,   2.429e+02,   5.508e+15,   5.660e+09,   2.104e-05,   1.150e+15,   2.561e+10,   1.820e+12,   1.538e+06,   3.266e-07,   2.846e-06,   1.978e-08,   1.722e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 61.350,   1.893e-01,   2.433e+02,   5.599e+15,   5.801e+09,   2.157e-05,   1.169e+15,   2.610e+10,   1.850e+12,   1.567e+06,   3.320e-07,   2.893e-06,   2.011e-08,   1.751e-07,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
